current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
43,43,Alvaro Soler,Magia,Airforce1,17,28,43
44,45,The Weeknd,Blinding Lights,Republic Records,88,1,45
45,46,Bausa feat. Apache 207,Madonna,Warner Music Germany,24,1,46
46,42,Glockenbach feat. ClockClock,Redlight,Wefor,10,38,42
47,61,Leony,Faded Love,Kontor Records,24,17,61
48,48,Justin Bieber feat. Daniel Caesar & Giveon,Peaches,Def Jam,20,2,48
49,38,BTS,Butter,Sony Music / BTS,11,6,38
50,53,Joel Corry feat. MNEK,Head & Heart,Atlantic,55,4,53
51,NA,Kool Savas,Erlkönig,Sony Music,1,51,0
52,63,The Kid Laroi,Without You,Columbia,32,13,63
53,51,Doja Cat feat. SZA,Kiss Me More,RCA,17,31,51
54,NA,PA Sports x Kianush,Kapitel III,Life Is Pain,1,54,0
55,58,Tom Grennan,Little Bit Of Love,RCA,13,53,58
56,56,"187 Strassenbande / Bonez, Frauenarzt",Extasy,187 Strassenbande,13,1,56
57,99,Milky Chance,Colorado,Muggelig Records GmbH,2,57,99
58,79,T-Low,Crashen,Spinnup,3,58,79
59,55,Capo,Ghettogirl,Warner Music Germany,10,7,55
60,60,Majestic x Boney M.,Rasputin,NITRON,14,38,60
61,59,01099 - Gustav,Frisch,01099,18,36,59
62,57,Purple Disco Machine feat. Moss Kena & The Knocks,Fireworks,Columbia,15,32,57
63,54,Lucio101,Tränen,Columbia,2,54,54
64,72,Robin Schulz & Felix Jaehn feat. Alida,One More Time,Warner Music Germany,23,37,72
65,68,Zoe Wees,Girls Like Us,Capitol,29,9,68
66,20,"Kalazh44, Capital Bra",Rote Augen 2,Kalazh44,2,20,20
67,65,Joel Corry / Raye / David Guetta,Bed,Atlantic,22,34,65
68,76,Apache 207,Roller,Four Music / TwoSides,101,1,76
69,52,Trinidad Cardona,Dinero,Run It Up Records,8,23,52
70,73,Lena,Strip,Universal Domestic Polydor,9,70,73
71,78,24kGoldn feat. Iann Dior,Mood,Columbia,50,1,78
72,75,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,53,6,75
73,74,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,37,9,74
74,70,Camila Cabello,Don't Go Yet,Epic,2,70,70
75,67,"Galantis, David Guetta & Little Mix",Heartbreak Anthem,Big Beat Records,10,57,67
76,NA,Billie Eilish,NDA,Interscope,3,35,0
77,69,Luna [DE],Blau,Four Music / Treppenhaus,3,63,69
78,80,Miksu / Macloud / Jamule / Nimo,Frag mich nicht,Futura,19,2,80
79,64,Ayliva,Wenn ich wein,Whiteheart Records,6,31,64
80,30,Michael Patrick Kelly,Throwback,Columbia,2,30,30
81,66,Martin Garrix feat. Bono & The Edge,We Are The People,Columbia / B1,8,15,66
82,77,Tones And I,Dance Monkey,Bad Batch Records,104,1,77
83,87,Lityway & Yungfijay feat. Ille & MABU,Für dich,Epic,4,74,87
84,81,Calvin Harris / Tom Grennan,By Your Side,Columbia,4,75,81
85,83,Tom Odell,Another Love,Columbia,83,11,83
86,85,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,3,85,85
87,62,Post Malone,Mötley Crew,Republic Records,4,33,62
88,NA,Doja Cat,Need To Know,RCA,1,88,0
89,89,Travis Scott feat. Kendrick Lamar,Goosebumps,Epic / B1,31,47,89
90,NA,Ava Max,EveryTime I Cry,Atlantic,1,90,0
91,NA,Elias [DE],Eternity,Epic,1,91,0
92,100,Olivia Rodrigo,Drivers License,Olivia Rodrigo,30,2,100
93,95,"Robin Schulz, Alle Farben & Israel Kamakawiwo'ole",Somewhere Over The Rainbow / What A Wonderful World,Warner Music Germany / B1,3,82,95
94,NA,RAF Camora feat. Ahmad Amin,Vergesse nie die Street,Indipendenza,1,94,0
95,88,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,40,14,88
96,NA,Laurell,Habit,FFMM GmbH,1,96,0
97,96,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,42,5,96
98,82,Russ Millions x Tion Wayne,Body,Atlantic,13,28,82
99,84,Måneskin,Zitti e buoni,RCA,11,9,84
100,NA,SAINt JHN,Roses,Columbia / B1,3,94,0
