current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
49,NA,Lil Nas X,Montero (Call Me By Your Name),Columbia,36,2,0
50,NA,Swedish House Mafia & The Weeknd,Moth To A Flame,Republic Records,9,14,0
51,NA,Apache 207,Roller,Four Music / TwoSides,118,1,0
52,NA,Glockenbach x ClockClock,Brooklyn,Wefor,1,52,0
53,NA,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,79,2,0
54,NA,BoyWithUke,Toxic,BoyWithUke,9,29,0
55,NA,David Guetta feat. Kid Cudi,Memories,Parlophone Label Group,68,6,0
56,NA,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,2,56,0
57,NA,Bausa feat. Apache 207,Madonna,Warner Music Germany,39,1,0
58,NA,Zoe Wees,Girls Like Us,Capitol,38,9,0
59,NA,Shawn Mendes,It'll Be Okay,Shawn Mendes LP4-5 PS,1,59,0
60,NA,ART [DE],Belgisches Viertel,23HOURS,18,13,0
61,NA,Apache 207,Kapitel IV Sport (2sad2disco),Four Music / TwoSides,5,10,0
62,NA,Dua Lipa,Love Again,Urban,13,44,0
63,NA,24kGoldn feat. Iann Dior,Mood,Columbia,63,1,0
64,NA,Dardan & Nimo,B.I.B.O.,Hypnotize Entertainment,12,11,0
65,NA,Luciano [DE],SUV,Urban,4,16,0
66,NA,Laurell,Habit,FFMM GmbH,19,31,0
67,NA,Dua Lipa,Levitating,Urban,33,16,0
68,NA,Kurdo & NGEE,Butterfly,Almaz GmbH,1,68,0
69,NA,Måneskin,I Wanna Be Your Slave,RCA,28,3,0
70,NA,Helene Fischer,Null auf 100,Universal Domestic Polydor,8,23,0
71,NA,Mark Forster x Lea,Drei Uhr nachts,Four Music,32,15,0
72,NA,Tom Odell,Another Love,Columbia,100,11,0
73,NA,Emmy Meli,I Am Woman,RCA,1,73,0
74,NA,Jamule,Jung,Life Is Pain,2,41,0
75,NA,Majestic x Boney M.,Rasputin,NITRON,18,38,0
76,NA,Gzuz x Maxwell,Genau so eine,187 Strassenbande,2,30,0
77,NA,Alle Farben feat. Kiddo,Alright,Warner Music Germany,3,77,0
78,NA,OneRepublic,Run,Interscope,29,19,0
79,NA,Doja Cat,Woman,RCA,17,18,0
80,NA,Eddin,I ke harru,Epic,3,33,0
81,NA,Capital Bra x Montez,Ein Jahr,Urban,6,4,0
82,NA,P!nk + Willow Sage Hart,Cover Me In Sunshine,RCA,36,7,0
83,NA,The Black Eyed Peas,I Gotta Feeling,Interscope,92,3,0
84,NA,SAINt JHN,Roses,Columbia / B1,1,84,0
85,NA,Elley Duhé,Middle Of The Night,RCA,4,85,0
86,NA,Justin Wellington and Small Jam,Iko Iko,Columbia / B1,30,7,0
87,NA,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,1,87,0
88,NA,Kungs,Never Going Home,Universal,12,47,0
89,NA,Hava x Dardan,High,RCA,6,7,0
90,NA,Lea x Luna,Küsse wie Gift,Four Music / Treppenhaus,6,19,0
91,NA,HBz,King Kong,Virgin Records,22,31,0
92,NA,Purple Disco Machine & Sophie And The Giants,Hypnotized,Columbia,49,11,0
93,NA,Ed Sheeran,Overpass Graffiti,Warner Music International,7,17,0
94,NA,Kool Savas x Alies,King,Sony Music / Essah Media GmbH,2,56,0
95,NA,Leony,Faded Love,Kontor Records,31,17,0
96,NA,RAF Camora feat. Luciano,2CB,Indipendenza,12,1,0
97,NA,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Elektra,58,6,0
98,NA,Lea,Wenn Du mich lässt,Four Music / Treppenhaus,15,22,0
99,NA,The Weeknd,Take My Breath,Republic Records,16,18,0
100,NA,Olivia Rodrigo,Drivers License,Olivia Rodrigo,31,2,0
