current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
28,19,Lea x 01099,Eigentlich,Sony Music / Treppenhaus Records,2,19,19
29,26,Leony,Remedy,Kontor Records,24,5,26
30,25,Camila Cabello feat. Ed Sheeran,Bam Bam,Epic,21,12,25
31,27,Emilio,Ausmacht,Jive,8,5,27
32,30,Lost Frequencies / Calum Scott,Where Are You Now,RCA,50,5,30
33,34,Mia Julia / Lorenz Büffel / Malle Anja,Der Zug hat keine Bremse,Electrola,4,33,34
34,31,Elton John & Dua Lipa,Cold Heart,EMI,49,3,31
35,32,Ed Sheeran,Shivers,Atlantic,46,1,32
36,48,Topic x A7S,Kernkraft 400 (A Better Day),Virgin Records,4,36,48
37,28,SDP feat. Clueso,Die schönsten Tage,Nur Musik ist schöner,13,13,28
38,33,Tiësto & Ava Max,The Motto,Atlantic,38,10,33
39,36,Die Flippers,Wir sagen danke schön,Sony Music,4,36,36
40,NA,Central Cee,Doja,Central Cee,1,40,0
41,47,Tom Odell,Another Love,Columbia,129,11,47
42,37,Benzz,Je m'appelle,Universal,11,22,37
43,35,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,12,28,35
44,20,Azet & Zuna,Karussell,KMN Gang,2,20,20
45,40,Endzone / TM,61 Grad,2Live Entertainment,36,25,40
46,38,Ed Sheeran,Bad Habits,Atlantic,57,1,38
47,39,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,16,26,39
48,41,Jason Derulo,Acapulco,Atlantic,44,18,41
49,NA,Mero,Du & ich,Pentagon Records,1,49,0
50,43,Purple Disco Machine + Sophie And The Giants,In The Dark,Columbia,24,12,43
51,42,Jax Jones & MNEK,Where Did You Go?,Polydor,18,27,42
52,49,Shouse,Love Tonight,Hell Beach,58,4,49
53,56,OneRepublic,I Ain't Worried,Interscope,6,53,56
54,44,Panic! At The Disco,House Of Memories,Fueled By Ramen,14,12,44
55,45,The Ironix & Nullzweizwei,Coachella,Between Worlds,9,24,45
56,55,Gayle,abcdefu,Atlantic,37,1,55
57,51,Pashanim,Sommergewitter,Urban,56,1,51
58,54,Civo,Weg von mir,Good Kid Records/VENTURA Records,26,4,54
59,NA,Cro,Fallin,Urban,1,59,0
60,52,Alvaro Soler / Ray Dalton,Manila,Epic,25,23,52
61,57,The Kid Laroi / Justin Bieber,Stay,Columbia,55,1,57
62,58,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,39,3,58
63,63,Montez,Auf & ab,Universal Domestic Vertigo,52,1,63
64,53,Jack Harlow,First Class,Atlantic,16,2,53
65,62,Nathan Evans,Wellerman,Polydor,79,1,62
66,59,Imagine Dragons x JID,Enemy,Interscope,39,4,59
67,98,Cro feat. Claudia Valentina,High,Urban,6,24,98
68,64,Nicky Youre & Dazy,Sunroof,Columbia,6,62,64
69,73,ClockClock,Sorry,Wefor,18,18,73
70,NA,NGEE,Steig ein,Bra Music,1,70,0
71,76,Jaymes Young,Infinity,Atlantic,41,11,76
72,80,Luude & Mattafix,Big City Life,Warner Music International,2,72,80
73,74,Elley Duhé,Middle Of The Night,RCA,33,31,74
74,70,Joji,Glimpse Of Us,88rising Music,6,31,70
75,68,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,52,1,68
76,66,Rammstein,Dicke Titten,Rammstein,10,12,66
77,65,Lizzo,About Damn Time,Atlantic,12,34,65
78,79,Calvin Harris & Dua Lipa,One Kiss,Sony Music,49,1,79
79,71,Ikke Hüftgold,Ich schwanke noch,Summerfield Records,6,71,71
80,85,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,7,72,85
81,NA,Billie Eilish,TV,Darkroom,1,81,0
82,89,The Weeknd,Save Your Tears,Republic Records,79,5,89
83,86,Shawn Mendes,When You're Gone,Island,17,37,86
84,84,Ava Max,Maybe You're The Problem,Atlantic,5,80,84
85,88,Alvaro Soler x Topic,Solo para ti,Airforce1,4,79,88
86,NA,Pajel,Blockstar,Epic / DOPE,2,69,0
87,87,Måneskin,Supermodel,RCA,11,49,87
88,82,Tate McRae,She's All I Wanna Be,RCA,22,50,82
89,90,Nathan Dawe feat. Ella Henderson,21 Reasons,Atlantic,7,66,90
90,83,Nessa Barrett,Die First,Warner Music International,3,81,83
91,77,Drake feat. 21 Savage,Jimmy Cooks,Ovo,4,34,77
92,78,Luude feat. Colin Hay,Down Under,Sweat It Out,28,9,78
93,95,Malik Harris,Rockstars,Better Now Records,17,8,95
94,46,Shindy,Hot Summer,Sony Music / SHINDY,3,13,46
95,81,Drake,Massive,Ovo,4,53,81
96,91,Glockenbach x ClockClock,Brooklyn,Wefor,30,26,91
97,93,The Weeknd,Blinding Lights,Republic Records,138,1,93
98,94,1986zig,Kopf aus,Good Kid Records/VENTURA Records,25,3,94
99,92,Lady Gaga,Hold My Hand,Interscope,10,79,92
100,NA,Dennis Dies Das / Whitey En Vogue / Robbensohn,Bass,GOLD LEAGUE,1,100,0
