current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
32,30,Malik Harris,Rockstars,Better Now Records,11,8,30
33,47,Alvaro Soler / Ray Dalton,Manila,SME-Epic,19,23,47
34,51,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,6,34,51
35,41,Shouse,Love Tonight,Hell Beach,52,4,41
36,38,Civo,Weg von mir,Good Kid Records/VENTURA Records,20,4,38
37,35,ClockClock,Sorry,Wefor,12,18,35
38,33,Rammstein,Dicke Titten,Rammstein,4,19,33
39,43,Purple Disco Machine + Sophie And The Giants,In The Dark,SME-Columbia,18,12,43
40,42,The Kid Laroi / Justin Bieber,Stay,SME-Columbia,49,1,42
41,39,Tom Odell,Another Love,SME-Columbia,123,11,39
42,46,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,33,3,46
43,40,Imagine Dragons x JID,Enemy,Interscope,33,4,40
44,45,Elley Duhé,Middle Of The Night,SME-RCA,27,31,45
45,53,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,46,1,53
46,44,Lizzo,About Damn Time,Atlantic,6,34,44
47,50,Romero [DE],Sie liebt Techno,SME-Epic,8,34,50
48,52,Jason Derulo,Acapulco,Atlantic,38,18,52
49,60,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,10,45,60
50,55,Tate McRae,She's All I Wanna Be,SME-RCA,16,50,55
51,49,Jaymes Young,Infinity,Atlantic,35,11,49
52,64,Luude feat. Colin Hay,Down Under,Sweat It Out,22,9,64
53,56,Nathan Evans,Wellerman,Polydor,73,1,56
54,61,Montez,Auf & ab,Universal Domestic Vertigo,46,1,61
55,58,Endzone / TM,61 Grad,2Live Entertainment,30,25,58
56,17,Kontra K,Wieder 2015,Letzte Woelfe,2,17,17
57,26,Symba,Tmm ich beschütz dich,SME-Columbia,2,26,26
58,65,T-Low,Crashen,Spinnup,27,27,65
59,62,Måneskin,Supermodel,SME-RCA,5,49,62
60,66,Pashanim,Sommergewitter,Urban,50,1,66
61,NA,Juh-Dee & Lune,Mein schlimmster Albtraum,Lune,1,61,0
62,27,Samra,Eismond,Cataleya Edition,2,27,27
63,NA,BTS,Yet To Come,Bighit Music,1,63,0
64,31,"Luis, Tym & T-Low",Bisschen high,Luis,2,31,31
65,73,Rammstein,Zeit,Rammstein,14,1,73
66,69,Lil Nas X,Thats What I Want,SME-Columbia,38,11,69
67,79,Shouse,Won't Forget You,Hell Beach,13,36,79
68,82,Shawn Mendes,When You're Gone,Island,11,37,82
69,81,Rammstein,Zick zack,Rammstein,10,1,81
70,80,OneRepublic,Sunshine,Interscope,9,63,80
71,78,Glockenbach x ClockClock,Brooklyn,Wefor,24,26,78
72,75,The Weeknd,Save Your Tears,Republic Records,73,5,75
73,72,SDP feat. 257ers,Scheiße baut sich nicht von alleine,Nur Musik ist schöner,7,52,72
74,68,Badmómzjay x Bozza x Kool Savas x Sido,Nie mehr zurück,Def Jam Germany,4,24,68
75,NA,Dante YN,21,SME-Epic Domestic,1,75,0
76,NA,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,2,76,0
77,NA,Nathan Dawe feat. Ella Henderson,21 Reasons,Atlantic,1,77,0
78,89,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,25,28,89
79,NA,Kalim,Freunde von niemand,Urban,1,79,0
80,57,1986zig x Ayliva,1000 Sterne,Good Kid Records/VENTURA Records,2,57,57
81,87,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,57,1,87
82,84,Ed Sheeran feat. Lil Baby,2step,Atlantic,8,41,84
83,77,Dardan x RAF Camora,Obsessed,Hypnotize Entertainment,6,8,77
84,85,A1 x J1 & Tion Wayne,Night Away (Dance),EMI,13,46,85
85,94,Lady Gaga,Hold My Hand,Interscope,4,85,94
86,90,Pajel,10von10,SME-Epic / DOPE,43,2,90
87,59,Post Malone feat. Doja Cat,I Like You (A Happier Song),Republic Records,2,59,59
88,NA,Art [DE],Bester Fehler,23HOURS,1,88,0
89,93,1986zig,Kopf aus,Good Kid Records/VENTURA Records,20,3,93
90,91,Sido,Mit Dir,Urban,30,3,91
91,92,The Weeknd,Blinding Lights,Republic Records,132,1,92
92,100,Tinlicker & Helsloot,Because You Move Me,Kontor Records,51,14,100
93,95,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,101,2,95
94,98,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),SME-Columbia,69,3,98
95,NA,Calvin Harris & Dua Lipa,One Kiss,SME-Columbia,43,1,0
96,97,Lil Nas X & Jack Harlow,Industry Baby,SME-Columbia,47,9,97
97,NA,Culcha Candela,Monsta,Urban,60,3,0
98,99,Apache 207,Roller,SME-Four Music / Two Sides,141,1,99
99,NA,Selmon x Sido x Jumpa,Keine Party,Urban,1,99,0
100,NA,"01099 - Gustav, Zachi",Durstlöscher,01099,27,17,0
