current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
1,NA,Adele,Easy On Me,Columbia,1,1,0
2,1,Ed Sheeran,Shivers,Atlantic,6,1,1
3,2,Glass Animals,Heat Waves,Polydor,25,2,2
4,NA,Gzuz,Späti,187 Strassenbande,1,4,0
5,3,The Kid Laroi / Justin Bieber,Stay,Columbia,15,1,3
6,5,Lost Frequencies / Calum Scott,Where Are You Now,RCA,10,5,5
7,6,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,6,6,6
8,4,Ed Sheeran,Bad Habits,Atlantic,17,1,4
9,7,Shouse,Love Tonight,Hell Beach,18,4,7
10,13,Elton John & Dua Lipa,Cold Heart,EMI,9,10,13
11,10,Montez,Auf & ab,Universal Domestic Vertigo,12,1,10
12,NA,Vanessa Mai / Sido,Happy End,Ariola,1,12,0
13,23,Farruko,Pepas,Epic,7,13,23
14,NA,"Dardan, Nimo & Mozzik",Per ty,Hypnotize Entertainment,1,14,0
15,12,Pajel,10von10,Epic / DOPE,10,5,12
16,16,Lil Nas X & Jack Harlow,Industry Baby,Columbia,13,9,16
17,14,Lisa [KR],Money,YG Entertainment,3,14,14
18,8,RAF Camora,Guapa,Indipendenza,2,8,8
19,22,Kid Kapri & Florida Juicy,Mosaik,Recordjet,2,19,22
20,19,ART,Belgisches Viertel,23HOURS,8,13,19
21,11,Apache 207,Kapitel II Vodka (2sad2disco),Four Music / TwoSides,3,1,11
22,17,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,13,1,17
23,30,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,8,23,30
24,43,Coldplay x BTS,My Universe,Parlophone Label Group,4,13,43
25,28,Jason Derulo,Acapulco,Warner,4,25,28
26,24,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,23,1,24
27,25,Joel Corry & Jax Jones feat. Charli XCX & Saweetie,Out Out,Atlantic,10,20,25
28,15,Montez x Badmómzjay,Mond,Universal Domestic Vertigo,3,10,15
29,21,RAF Camora feat. Luciano,2CB,Indipendenza,6,1,21
30,20,Samra x Topic42 feat. Arash,Ich bin weg (Boro boro),Cataleya Edition,4,9,20
31,18,Hava,Moje sve,RCA,3,12,18
32,NA,NGEE x Capital Bra,Gib ihr Flex,iGroove Music,1,32,0
33,27,Tinlicker & Helsloot,Because You Move Me,Kontor Records,18,14,27
34,29,Milky Chance,Colorado,Muggelig Records GmbH,13,28,29
35,NA,Kalim,Blueprint,Urban,1,35,0
36,31,Nathan Evans,Wellerman,Polydor,39,1,31
37,35,Lil Nas X,Thats What I Want,Columbia,5,18,35
38,33,Måneskin,Beggin',RCA,20,1,33
39,32,Pashanim,Sommergewitter,Urban,17,1,32
40,36,Doja Cat,Woman,RCA,11,18,36
41,NA,Helene Fischer,Null auf 100,Universal Domestic Polydor,1,41,0
42,NA,"Scorpion Gang, Summer Cem & Reezy feat. Billa Joe",Dollars & Isyans,GOLD LEAGUE / OG Scrpngang GmbH,1,42,0
