current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
54,65,Tinlicker & Helsloot,Because You Move Me,Kontor Records,43,14,65
55,57,Chapo102 & 102 Boyz,Missed Calls,Jinx Music,4,30,57
56,51,Fourty & Mathea,Wenn Du mich vermisst,Life Is Pain,10,18,51
57,56,Shawn Mendes,When You're Gone,Shawn Mendes LP4-5 PS,3,37,56
58,67,Kamrad,I Believe,Kamrad,9,58,67
59,63,Gzuz,Späti,187 Strassenbande,27,4,63
60,NA,Mike Singer x Dardan,Warum bist du so,Better Now Records,1,60,0
61,68,Pashanim,Sommergewitter,Urban,42,1,68
62,66,Tate McRae,She's All I Wanna Be,RCA,8,62,66
63,84,Julian Sommer,Dicht im Flieger,Electrola,3,63,84
64,64,Charlie Puth,Light Switch,Atlantic,9,62,64
65,70,Swedish House Mafia & The Weeknd,Moth To A Flame,Republic Records,24,14,70
66,NA,Bausa,Frühling im Viertel,Bausa Distribution,1,66,0
67,62,Kummer feat. Fred Rabe,Der letzte Song (Alles wird gut),Eklat Tonträger,23,1,62
68,72,Alle Farben feat. Kiddo,Alright,Warner Music Germany,18,37,72
69,38,Monet192,Champions Club,Warner Music Germany,2,38,38
70,NA,OneRepublic,Sunshine,Mosley Music,1,70,0
71,77,Coldplay x BTS,My Universe,Parlophone Label Group,30,13,77
72,73,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,34,20,73
73,71,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,61,3,71
74,78,Adele,Easy On Me,Columbia,27,1,78
75,76,Apache 207,Roller,Four Music / Two Sides,133,1,76
76,74,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,94,2,74
77,89,Malik Harris,Rockstars,Better Now Records,3,77,89
78,81,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,32,6,81
79,36,Rammstein,Zeit,Rammstein,6,1,36
80,52,Kraftklub,Ein Song reicht,Universal Domestic Vertigo,3,20,52
81,82,AnnenMayKantereit feat. Giant Rooks,Tom's Diner,Universal Domestic Vertigo,5,76,82
82,80,Eminem,Without Me,Interscope,36,1,80
83,85,Måneskin,Beggin',RCA,44,1,85
84,83,Ed Sheeran,Overpass Graffiti,Atlantic,22,17,83
85,NA,T-Low,Crashen,Spinnup,19,27,0
86,88,George Ezra,Anyone For You (Tiger Lily),Columbia,6,86,88
87,95,Endzone / TM,61 Grad,2Live Entertainment,22,25,95
88,NA,Alesso & Katy Perry,When I'm Gone,10:22 PM,3,88,0
89,87,Doja Cat,Woman,RCA,29,18,87
90,98,Tones And I,Dance Monkey,Elektra,125,1,98
91,31,Electric Callboy feat. FiNCH,Spaceman,Century Media,2,31,31
92,NA,Dylan Conrique,Birthday Cake,Kyn Entertainment,1,92,0
93,59,twenty4tim,Bling Bling,Biddz Records,3,15,59
94,33,Cro feat. Miksu / Macloud,Crobot,Urban,2,33,33
95,NA,Daft Punk feat. Pharrell Williams,Get Lucky,Columbia,58,1,0
96,96,Art [DE],Belgisches Viertel,23HOURS,33,13,96
97,97,Pashanim,Paris Freestyle,Urban,26,3,97
98,NA,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,13,79,0
99,NA,atb x Topic x A7S,Your Love (9PM),Virgin Records,58,6,0
100,90,Jnr Choi,To The Moon,Epic,12,24,90
