current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
43,NA,Dante YN,Sonntagabend,Epic,1,43,0
44,94,Die Flippers,Wir sagen danke schön,Sony Music,2,44,94
45,51,Endzone / TM,61 Grad,2Live Entertainment,34,25,51
46,36,Purple Disco Machine + Sophie And The Giants,In The Dark,Columbia,22,12,36
47,40,Gayle,abcdefu,Atlantic,35,1,40
48,49,Pashanim,Sommergewitter,Urban,54,1,49
49,37,Shouse,Love Tonight,Hell Beach,56,4,37
50,35,Joji,Glimpse Of Us,88rising Music,4,31,35
51,82,Mia Julia / Lorenz Büffel / Malle Anja,Der Zug hat keine Bremse,Electrola,2,51,82
52,42,Civo,Weg von mir,Good Kid Records/VENTURA Records,24,4,42
53,41,Elley Duhé,Middle Of The Night,RCA,31,31,41
54,44,The Kid Laroi / Justin Bieber,Stay,Columbia,53,1,44
55,34,Drake feat. 21 Savage,Jimmy Cooks,Ovo,2,34,34
56,39,Imagine Dragons x JID,Enemy,Interscope,37,4,39
57,45,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,37,3,45
58,50,Nathan Evans,Wellerman,Polydor,77,1,50
59,38,Alvaro Soler / Ray Dalton,Manila,Epic,23,23,38
60,48,ClockClock,Sorry,Wefor,16,18,48
61,57,OneRepublic,I Ain't Worried,Interscope,4,57,57
62,52,Montez,Auf & ab,Universal Domestic Vertigo,50,1,52
63,62,Nicky Youre & Dazy,Sunroof,Columbia,4,62,62
64,47,Malik Harris,Rockstars,Better Now Records,15,8,47
65,60,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,50,1,60
66,58,Jaymes Young,Infinity,Atlantic,39,11,58
67,73,Shawn Mendes,When You're Gone,Island,15,37,73
68,61,Lizzo,About Damn Time,Atlantic,10,34,61
69,53,Drake,Massive,Ovo,2,53,53
70,59,Tate McRae,She's All I Wanna Be,RCA,20,50,59
71,98,Topic x A7S,Kernkraft 400 (A Better Day),Virgin Records,2,71,98
72,63,Calvin Harris & Dua Lipa,One Kiss,Sony Music,47,1,63
73,79,Ikke Hüftgold,Ich schwanke noch,Summerfield Records,4,73,79
74,NA,Kraftklub,Ein Song reicht,Universal Domestic Vertigo,6,20,0
75,64,Luude feat. Colin Hay,Down Under,Sweat It Out,26,9,64
76,70,The Weeknd,Save Your Tears,Republic Records,77,5,70
77,66,Måneskin,Supermodel,RCA,9,49,66
78,74,T-Low,Crashen,Spinnup,31,27,74
79,80,Alvaro Soler x Topic,Solo para ti,Airforce1,2,79,80
80,NA,Ava Max,Maybe You're The Problem,Atlantic,3,80,0
81,NA,Nessa Barrett,Die First,Warner Music International,1,81,0
82,86,1986zig,Kopf aus,Good Kid Records/VENTURA Records,23,3,86
83,89,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,5,72,89
84,75,Lil Nas X,Thats What I Want,Columbia,42,11,75
85,68,Cro feat. Claudia Valentina,High,Urban,4,24,68
86,78,Glockenbach x ClockClock,Brooklyn,Wefor,28,26,78
87,NA,Luis [DE],Cro hat mir gesagt es wird easy,Luis,1,87,0
88,83,Pajel,10von10,Epic / DOPE,47,2,83
89,92,Sido,Mit Dir,Urban,34,3,92
90,84,Lady Gaga,Hold My Hand,Interscope,8,79,84
91,88,The Weeknd,Blinding Lights,Republic Records,136,1,88
92,81,Nathan Dawe feat. Ella Henderson,21 Reasons,Atlantic,5,66,81
93,65,Montez,Wenn ich du wäre,Universal Domestic Vertigo,3,33,65
94,91,OneRepublic,Sunshine,Interscope,13,63,91
95,NA,Coldplay x BTS,My Universe,Parlophone Label Group,32,13,0
96,93,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,105,2,93
97,NA,Kraftklub,Wittenberg ist nicht Paris,Universal Domestic Vertigo,1,97,0
98,85,Shouse,Won't Forget You,Hell Beach,17,36,85
99,NA,Culcha Candela,Monsta,Urban,63,3,0
100,NA,Metallica,Master Of Puppets,Mercury,1,100,0
