current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
39,32,Jaymes Young,Infinity,Atlantic,33,11,32
40,33,Acraze feat. Cherish,Do It To It,Thrive Music/Virgin Music,31,3,33
41,39,The Kid Laroi / Justin Bieber,Stay,Columbia,47,1,39
42,38,Romero [DE],Sie liebt Techno,Epic,6,34,38
43,31,Purple Disco Machine + Sophie And The Giants,In The Dark,Columbia,16,12,31
44,36,Shouse,Love Tonight,Hell Beach,50,4,36
45,49,Kamrad,I Believe,Epic,15,45,49
46,45,Jason Derulo,Acapulco,Atlantic,36,18,45
47,24,Badmómzjay x Bozza x Kool Savas x Sido,Nie mehr zurück,Def Jam Germany,2,24,24
48,NA,Summer Cem,Ratchet,Banger Musik,1,48,0
49,68,Måneskin,Supermodel,RCA,3,49,68
50,21,T-Low x Ufo361,Airbnb,Spinnup,3,7,21
51,47,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,44,1,47
52,55,Montez,Auf & ab,Universal Domestic Vertigo,44,1,55
53,52,Nathan Evans,Wellerman,Polydor,71,1,52
54,NA,Kanye West & XXXTentacion,True Love,Columbia,1,54,0
55,62,Tate McRae,She's All I Wanna Be,RCA,14,55,62
56,NA,Maxwell / Bonez MC,Becher voll Schnapz,187 Strassenbande,1,56,0
57,61,Endzone / TM,61 Grad,2Live Entertainment,28,25,61
58,56,T-Low,Crashen,Spinnup,25,27,56
59,53,Lil Nas X,Thats What I Want,Columbia,36,11,53
60,54,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,4,54,54
61,60,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,8,45,60
62,58,Rammstein,Zeit,Rammstein,12,1,58
63,59,Luude feat. Colin Hay,Down Under,Sweat It Out,20,9,59
64,50,Pashanim,Sommergewitter,Urban,48,1,50
65,41,Ed Sheeran feat. Lil Baby,2step,Atlantic,6,41,41
66,64,Rammstein,Zick zack,Rammstein,8,1,64
67,48,Dardan x RAF Camora,Obsessed,Hypnotize Entertainment,4,8,48
68,65,Glockenbach x ClockClock,Brooklyn,Wefor,22,26,65
69,57,Shouse,Won't Forget You,Hell Beach,11,36,57
70,66,A1 x J1 & Tion Wayne,Night Away (Dance),EMI,11,46,66
71,67,The Weeknd,Save Your Tears,Republic Records,71,5,67
72,NA,HoodBlaq,Siedlung,Columbia / BE.ELA.QU GmbH,1,72,0
73,NA,Kollegah,Viking,Alpha Music Empire,1,73,0
74,76,Sido,Mit Dir,Urban,28,3,76
75,70,OneRepublic,Sunshine,Interscope,7,63,70
76,69,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,23,28,69
77,78,The Weeknd,Blinding Lights,Republic Records,130,1,78
78,74,Pajel,10von10,Epic / DOPE,41,2,74
79,80,Shawn Mendes,When You're Gone,Island,9,37,80
80,71,SDP & 257ers,Scheiße baut sich nicht von alleine,Nur Musik ist schöner,5,52,71
81,83,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,55,1,83
82,88,1986zig,Kopf aus,Good Kid Records/VENTURA Records,18,3,88
83,82,Lil Nas X & Jack Harlow,Industry Baby,Columbia,45,9,82
84,NA,Casper,Billie Jo,Columbia / Eklat Tonträger,1,84,0
85,NA,Calvin Harris / Dua Lipa / Young Thug,Potion,Columbia,1,85,0
86,95,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,99,2,95
87,NA,Lady Gaga,Hold My Hand,Interscope,2,87,0
88,NA,James Hype & Miggy Dela Rosa,Ferrari,The Cross,1,88,0
89,77,01099 - Cro,Glücklich,01099,10,16,77
90,86,Silva,Jumper,Urban,9,44,86
91,87,Tinlicker & Helsloot,Because You Move Me,Kontor Records,49,14,87
92,89,SDP x Montez,Wie viele Lieder muss ich noch schreiben?,Nur Musik ist schöner,14,15,89
93,90,Kummer feat. Fred Rabe,Der letzte Song (Alles wird gut),Eklat Tonträger,29,1,90
94,96,Apache 207,Roller,Four Music / Two Sides,139,1,96
95,NA,Zuna,Neapel,KMN Gang,1,95,0
96,NA,Felix Jaehn feat. Zoe Wees,Do It Better,Virgin Records,1,96,0
97,85,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,67,3,85
98,97,"01099 - Gustav, Zachi",Durstlöscher,01099,26,17,97
99,NA,Taylor Swift,Don't Blame Me,Universal,1,99,0
100,98,Rammstein,Angst,Rammstein,5,12,98
