current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
65,44,"Dardan, Nimo & Mozzik",Per ty,Hypnotize Entertainment,4,14,44
66,49,Apache 207,Kapitel II Vodka (2sad2disco),Four Music / TwoSides,6,1,49
67,NA,Milano,Ohne Dich,C'est Milano,1,67,0
68,63,Billie Eilish,Happier Than Ever,Interscope,15,23,63
69,52,The Weeknd,Take My Breath,Republic Records,14,18,52
70,58,Jaymes Young,Infinity,Atlantic,6,45,58
71,39,Jamule & Miksu / MacLoud,Normal für mich,Life Is Pain,3,13,39
72,90,"Imagine Dragons, JID & League Of Legends",Enemy,KIDinaKORNER,2,72,90
73,NA,Zoe Wees,Girls Like Us,Capitol,36,9,0
74,76,Apache 207,Roller,Four Music / TwoSides,115,1,76
75,55,Hava,Moje sve,RCA,6,12,55
76,66,Kungs,Never Going Home,Universal,10,47,66
77,43,PA Sports,IDWK,Life Is Pain,2,43,43
78,64,Måneskin,I Wanna Be Your Slave,RCA,25,3,64
79,61,J Balvin & Skrillex,In Da Getto,Sueños Globales,10,56,61
80,70,Justin Wellington and Small Jam,Iko Iko,Columbia / B1,28,7,70
81,79,Tom Odell,Another Love,Columbia,97,11,79
82,67,Lil Nas X,Montero (Call Me By Your Name),Columbia,33,2,67
83,71,Helene Fischer feat. Luis Fonsi,Vamos a marte,Universal Domestic Polydor,14,2,71
84,57,Montez x Badmómzjay,Mond,Universal Domestic Vertigo,6,10,57
85,74,atb x Topic x A7S,Your Love (9PM),Virgin Records,43,6,74
86,73,RAF Camora x Juju,Wenn du mich siehst,Indipendenza,12,2,73
87,75,Tiësto,The Business,Atlantic,54,3,75
88,98,SSIO,Nullkommaneun,Alles Oder Nix Records,5,56,98
89,NA,Lea x Casper,Schwarz,Four Music / Treppenhaus,16,7,0
90,59,"01099, Gustav & Zachi feat. AVO",Dies & das,01099,3,19,59
91,97,Becky Hill & Topic,My Heart Goes (La Di Da),Polydor,2,91,97
92,82,OneRepublic,Run,Interscope,27,19,82
93,80,T-Low,Crashen,Spinnup,17,27,80
94,77,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,17,40,77
95,86,Mark Forster x Lea,Drei Uhr nachts,Four Music,31,15,86
96,69,Oliver Tree,Life Goes On,Atlantic,7,54,69
97,NA,"The Anxiety, Willow & Tyler Cole",Meet Me At Our Spot,MSFTSMusic,2,93,0
98,99,Bausa feat. Apache 207,Madonna,Warner Music Germany,38,1,99
99,89,Ofenbach feat. Lagique,Wasted Love,Elektra,37,12,89
100,88,Joel Corry feat. MNEK,Head & Heart,Atlantic,69,4,88
