current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
85,70,A1 x J1 & Tion Wayne,Night Away (Dance),EMI,12,46,70
86,50,T-Low x Ufo361,Airbnb,Spinnup,4,7,50
87,81,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,56,1,81
88,NA,Kollegah,Wie ein Boss,Alpha Music Empire,1,88,0
89,76,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,24,28,76
90,78,Pajel,10von10,Epic / DOPE,42,2,78
91,74,Sido,Mit Dir,Urban,29,3,74
92,77,The Weeknd,Blinding Lights,Republic Records,131,1,77
93,82,1986zig,Kopf aus,Good Kid Records/VENTURA Records,19,3,82
94,87,Lady Gaga,Hold My Hand,Interscope,3,87,87
95,86,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,100,2,86
96,92,SDP x Montez,Wie viele Lieder muss ich noch schreiben?,Nur Musik ist schöner,15,15,92
97,83,Lil Nas X & Jack Harlow,Industry Baby,Columbia,46,9,83
98,97,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,68,3,97
99,94,Apache 207,Roller,Four Music / Two Sides,140,1,94
100,91,Tinlicker & Helsloot,Because You Move Me,Kontor Records,50,14,91
