current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
49,58,David Guetta / MistaJam / John Newman,If You Really Love Me (How Will I Know),Parlophone Label Group,8,49,58
50,43,"01099 - Gustav, Zachi",Durstlöscher,01099,17,17,43
51,56,Tiësto,The Business,Atlantic,45,3,56
52,20,Ufo361,Ryu,Stay High,2,20,20
53,55,The Weeknd,Blinding Lights,Republic Records,93,1,55
54,22,Metallica,Enter Sandman,Mercury,19,1,22
55,60,Ofenbach feat. Lagique,Wasted Love,Elektra,28,12,60
56,57,P!nk + Willow Sage Hart,Cover Me In Sunshine,SME - RCA,28,7,57
57,41,Samra x Bojan,Paradies,Cataleya Edition,3,12,41
58,52,Jamule,Liege wieder wach,Life Is Pain,20,3,52
59,82,Elton John & Dua Lipa,Cold Heart,EMI,3,59,82
60,61,Tom Gregory,River,Kontor Records,15,36,61
61,53,Doja Cat,Need To Know,SME - RCA,6,53,53
62,51,Wes Nelson & Yxng Bane,Nice To Meet Ya,EMI,15,5,51
63,50,Shirin David,Ich darf das,Juicy Money Records,17,1,50
64,65,Bausa feat. Apache 207,Madonna,Warner Music Germany,29,1,65
65,91,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,2,65,91
66,48,Lune,Hab nur eine Bitte.,Warner Music Germany,5,15,48
67,54,Luciano [DE],Schmetterling,Urban,12,3,54
68,NA,Apache 207,Weißes Kleid,SME - Four Music / TwoSides,1,68,0
69,68,Ava Max,EveryTime I Cry,Atlantic,6,68,68
70,69,Joel Corry feat. MNEK,Head & Heart,Atlantic,60,4,69
71,NA,Kungs,Never Going Home,Universal,1,71,0
72,76,Apache 207,Roller,SME - Four Music / TwoSides,106,1,76
73,24,Dardan & Nimo,B.I.B.O.,Hypnotize Entertainment,2,24,24
74,62,Dua Lipa,Levitating,Urban,25,16,62
75,NA,Apache 207,So weit,SME - Four Music / TwoSides,1,75,0
76,64,Lea x Casper,Schwarz,SME - Four Music / Treppenhaus,10,7,64
77,73,RAF Camora,Zukunft,Indipendenza,8,4,73
78,NA,Musso,Ich würd gern,Super1Records,1,78,0
79,NA,"Fler, Frank White & Bass Sultan Hengzt",Underclass,Maskulin,1,79,0
80,66,Coldplay,Higher Power,Parlophone Label Group,18,35,66
81,74,Alvaro Soler,Magia,Airforce1,22,28,74
82,75,Masked Wolf,Astronaut In The Ocean,Elektra,35,4,75
83,80,Michael Patrick Kelly,Throwback,SME - Columbia,7,30,80
84,NA,Imagine Dragons,Wrecked,Interscope,4,75,0
85,67,Jamule,Wenn ich geh,Life Is Pain,8,9,67
86,NA,Farruko,Pepas,SME - Epic,1,86,0
87,77,The Kid Laroi,Without You,SME - Columbia,37,13,77
88,78,Leony,Faded Love,Kontor Records,29,17,78
89,84,24kGoldn feat. Iann Dior,Mood,SME - Columbia,55,1,84
90,83,Glockenbach feat. ClockClock,Redlight,Wefor,15,38,83
91,79,Lityway & Yungfijay feat. Ille & MABU,Für dich,SME - Epic,9,66,79
92,NA,J Balvin & Skrillex,In Da Getto,Sueños Globales,1,92,0
93,NA,Eskimo Callboy,We Got The Moves,SME - Century Media,1,93,0
94,81,Tom Odell,Another Love,SME - Columbia,88,11,81
95,NA,"DMNDS, Fallen Roses & Strange Fruits Music feat. Lujavo",Calabria,Strange Fruits,2,95,0
96,89,01099 - Gustav,Frisch,01099,23,36,89
97,90,Tones And I,Dance Monkey,Bad Batch Records,109,1,90
98,NA,Shawn Mendes & Tainy,Summer Of Love,Island,2,79,0
99,86,Justin Bieber feat. Daniel Caesar & Giveon,Peaches,Def Jam,25,2,86
100,96,Zoe Wees,Girls Like Us,Capitol,34,9,96
