current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
31,36,Lil Nas X,Thats What I Want,SME - Columbia,17,18,36
32,27,The Weeknd,Sacrifice,XO,2,27,27
33,31,Coldplay x BTS,My Universe,Parlophone Label Group,17,13,31
34,39,Glockenbach x ClockClock,Brooklyn,Wefor,3,34,39
35,43,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,4,35,43
36,NA,Luude feat. Colin Hay,Down Under,Kontor Records,1,36,0
37,48,Kool Savas x Alies,King,SME - Sony Music / Essah Media GmbH,4,37,48
38,37,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,19,6,37
39,34,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,36,1,34
40,33,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,21,20,33
41,35,Pashanim,Paris Freestyle,Urban,13,3,35
42,40,Tinlicker & Helsloot,Because You Move Me,Kontor Records,30,14,40
43,41,The Weeknd,Save Your Tears,Republic Records,52,5,41
44,29,Swedish House Mafia & The Weeknd,Moth To A Flame,Republic Records,11,14,29
45,77,The Neighbourhood,Softcore,SME - Columbia,2,45,77
46,32,ART [DE],Rubinroter Wein,23HOURS,5,27,32
47,50,BoyWithUke,Toxic,BoyWithUke,11,29,50
48,44,Purple Disco Machine feat. Eyelar,Dopamine,SME - Columbia,14,34,44
49,42,The Weeknd,Blinding Lights,Republic Records,111,1,42
50,45,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),SME - Columbia,48,3,45
51,98,Gzuz x Maxwell,Genau so eine,187 Strassenbande,4,30,98
52,46,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,25,1,46
53,54,Shawn Mendes,It'll Be Okay,Island,3,53,54
54,52,Pashanim,Sommergewitter,Urban,29,1,52
55,57,Tom Odell,Another Love,SME - Columbia,102,11,57
56,24,Alligatoah,Nachbeben,Trailerpark,2,24,24
57,NA,"01099, Paul & Gustav",Jacke zu,01099,1,57,0
58,49,Milky Chance,Colorado,Muggelig Records GmbH,25,28,49
59,30,Samra & Lune,Pourquoi,Cataleya Edition,3,24,30
60,55,Måneskin,Beggin',SME - RCA,31,1,55
61,59,Alle Farben feat. Kiddo,Alright,Warner Music Germany,5,59,59
62,53,ART [DE],Belgisches Viertel,23HOURS,20,13,53
63,NA,Schubi AKpella,Immer noch,385ideal,1,63,0
64,61,Apache 207,Kapitel IV Sport (2sad2disco),SME - Four Music / TwoSides,7,10,61
65,38,The Weeknd,Take My Breath,Republic Records,18,18,38
66,60,atb x Topic x A7S,Your Love (9PM),Virgin Records,48,6,60
67,72,Michael Patrick Kelly,Blurry Eyes,SME - Columbia,3,67,72
68,66,Ed Sheeran,Overpass Graffiti,Atlantic,9,17,66
69,58,Joel Corry & Jax Jones feat. Charli XCX & Saweetie,Out Out,Atlantic,21,20,58
70,70,Apache 207,Roller,SME - Four Music / TwoSides,120,1,70
71,73,Tones And I,Dance Monkey,Bad Batch Records,113,1,73
72,63,Tiësto,The Business,Atlantic,59,3,63
73,62,Dua Lipa,Love Again,Urban,15,44,62
74,68,Dardan & Nimo,B.I.B.O.,Hypnotize Entertainment,14,11,68
75,96,Eddin,I ke harru,SME - Epic,5,33,96
76,81,Doja Cat,Woman,SME - RCA,19,18,81
77,74,Elley Duhé,Middle Of The Night,SME - RCA,6,74,74
78,76,Capital Bra x Montez,Ein Jahr,Urban,8,4,76
79,82,RAF Camora feat. Luciano,2CB,Indipendenza,14,1,82
80,87,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,3,80,87
81,80,OneRepublic,Run,Interscope,31,19,80
82,67,Laurell,Habit,FFMM GmbH,21,31,67
83,56,Jazeek,Blunt für dich,Good Kid Records/VENTURA Records,5,45,56
84,71,Hava x Dardan,High,SME - RCA,8,7,71
85,78,Lil Nas X,Montero (Call Me By Your Name),SME - Columbia,38,2,78
86,26,Reezy,Loyalty Over Love,SME - Four Music / TwoSides,2,26,26
87,90,The Neighbourhood,Sweater Weather,SME - Columbia,2,87,90
88,65,Luciano [DE],SUV,Urban,6,16,65
89,88,Bausa feat. Apache 207,Madonna,Warner Music Germany,41,1,88
90,NA,Mark Forster x Lea,Drei Uhr nachts,SME - Four Music,33,15,0
91,83,Zoe Wees,Girls Like Us,Capitol,40,9,83
92,84,Måneskin,I Wanna Be Your Slave,SME - RCA,30,3,84
93,86,Lea x Luna,Küsse wie Gift,SME - Four Music / Treppenhaus,8,19,86
94,93,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,81,2,93
95,89,24kGoldn feat. Iann Dior,Mood,SME - Columbia,65,1,89
96,95,Dua Lipa,Levitating,Urban,35,16,95
97,91,Lea,Wenn Du mich lässt,SME - Four Music / Treppenhaus,17,22,91
98,79,Emmy Meli,I Am Woman,SME - RCA International,3,73,79
99,92,P!nk + Willow Sage Hart,Cover Me In Sunshine,SME - RCA,38,7,92
100,94,RAF Camora feat. Ahmad Amin,Vergesse nie die Street,Indipendenza,4,78,94
