current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
79,81,OneRepublic,Run,Interscope,32,19,81
80,73,Dua Lipa,Love Again,Urban,16,44,73
81,87,The Neighbourhood,Sweater Weather,Columbia,3,81,87
82,77,Elley Duhé,Middle Of The Night,RCA,7,74,77
83,76,Doja Cat,Woman,RCA,20,18,76
84,NA,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz",We Don't Talk About Bruno,Walt Disney,2,84,0
85,82,Laurell,Habit,FFMM GmbH,22,31,82
86,80,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,4,80,80
87,NA,Charlie Puth,Light Switch,Atlantic,1,87,0
88,90,Mark Forster x Lea,Drei Uhr nachts,Four Music,34,15,90
89,NA,Ofenbach feat. Lagique,Wasted Love,Elektra,41,12,0
90,79,RAF Camora feat. Luciano,2CB,Indipendenza,15,1,79
91,94,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,82,2,94
92,74,Dardan & Nimo,B.I.B.O.,Hypnotize Entertainment,15,11,74
93,95,24kGoldn feat. Iann Dior,Mood,Columbia,66,1,95
94,85,Lil Nas X,Montero (Call Me By Your Name),Columbia,39,2,85
95,56,Alligatoah,Nachbeben,Trailerpark,3,24,56
96,NA,Avaion,Pieces,RCA,1,96,0
97,89,Bausa feat. Apache 207,Madonna,Warner Music Germany,42,1,89
98,92,Måneskin,I Wanna Be Your Slave,RCA,31,3,92
99,97,Lea,Wenn Du mich lässt,Four Music / Treppenhaus,18,22,97
100,93,Lea x Luna,Küsse wie Gift,Four Music / Treppenhaus,9,19,93
