current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
50,58,Elley Duhé,Middle Of The Night,RCA,13,50,58
51,51,Alle Farben feat. Kiddo,Alright,Warner Music Germany,12,37,51
52,52,Gzuz,Späti,187 Strassenbande,21,4,52
53,72,Topic x Robin Schulz x Nico Santos x Paul van Dyk,In Your Arms (For An Angel),Virgin Records,6,36,72
54,44,Art [DE],Belgisches Viertel,23HOURS,27,13,44
55,57,Tinlicker & Helsloot,Because You Move Me,Kontor Records,37,14,57
56,47,Pashanim,Paris Freestyle,Urban,20,3,47
57,55,The Weeknd,Blinding Lights,Republic Records,118,1,55
58,65,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,28,20,65
59,59,Pashanim,Sommergewitter,Urban,36,1,59
60,62,Michael Patrick Kelly,Blurry Eyes,Columbia,10,45,62
61,60,Coldplay x BTS,My Universe,Parlophone Label Group,24,13,60
62,53,Eminem,Without Me,Interscope,30,1,53
63,56,Luna [DE],Hausflur,Four Music / Treppenhaus,2,56,56
64,NA,Majoe x Kollegah x Farid Bang,BA3T,Banger Musik,1,64,0
65,NA,Eddin,Kurz vor 6,Epic Domestic,1,65,0
66,63,The Neighbourhood,Softcore,Columbia,9,45,63
67,67,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,55,3,67
68,66,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,26,6,66
69,70,Frank Ocean,Lost,Island,9,69,70
70,NA,Charlie Puth,Light Switch,Atlantic,3,70,0
71,71,Purple Disco Machine feat. Eyelar,Dopamine,Columbia,21,34,71
72,74,Ed Sheeran,Overpass Graffiti,Atlantic,16,17,74
73,NA,Art [DE],Cabriodach,23HOURS,1,73,0
74,32,Lune,Du wirst es nie verstehen.,Warner Music Germany,2,32,32
75,NA,Mike Singer x Monet192,Fehler,Better Now Records,1,75,0
76,68,Dr. Dre feat. Snoop Dogg,Still D.R.E.,Universal,4,38,68
77,77,Apache 207,Roller,Four Music / Two Sides,127,1,77
78,75,Kool Savas x Alies,King,Sony Music / Essah Media GmbH,11,27,75
79,80,Måneskin,Beggin',RCA,38,1,80
80,82,Milky Chance,Colorado,Muggelig Records GmbH,32,28,82
81,NA,Kollegah,Diplomatische Immunität,Alpha Music Empire,1,81,0
82,86,Cat Burns,Go,RCA,2,82,86
83,85,Tiësto,The Business,Atlantic,66,3,85
84,NA,Sun Diego,Ha-Satan,BBM Records,1,84,0
85,73,BoyWithUke,Toxic,BoyWithUke,18,29,73
86,NA,Luciano [DE],Sweet Dreams,Urban,1,86,0
87,88,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,88,2,88
88,61,Pajel feat. O.G.,Nie verstehen,Epic / DOPE,3,25,61
89,81,Tones And I,Dance Monkey,Bad Batch Records,120,1,81
90,90,atb x Topic x A7S,Your Love (9PM),Virgin Records,55,6,90
91,NA,Kontra K & Capital Bra & Kalazh44,Stop Wars,Letzte Woelfe,1,91,0
92,78,Eminem,Lose Yourself,Interscope,33,2,78
93,92,Kamrad,I Believe,Kamrad,3,87,92
94,45,The Cratez / RAF Camora / Ufo 361,Tageslicht,GOLD LEAGUE,3,8,45
95,49,Dante YN,Und ich rauch,Epic,2,49,49
96,NA,Olexesh / O.G.,100.000,385ideal,1,96,0
97,89,Endzone / TM,61 Grad,2Live Entertainment,16,25,89
98,NA,Malik Harris,Rockstars,Better Now Records,1,98,0
99,87,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,10,79,87
100,97,Laurell,Habit,FFMM GmbH,28,31,97
