current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
44,60,Sarah Connor,The Best Side Of Life,X-Cell,31,4,60
45,53,Britney Spears,My Only Wish (This Year),Sony Music,19,29,53
46,41,Gzuz,Späti,187 Strassenbande,10,4,41
47,68,Tiësto & Ava Max,The Motto,Atlantic,7,47,68
48,NA,Jazeek,Blunt für dich,Good Kid Records/VENTURA Records,1,48,0
49,57,Jonas Brothers,Like It's Christmas,Republic Records,9,46,57
50,55,Andy Williams,It's The Most Wonderful Time Of The Year,Sony Music,14,22,55
51,39,Pashanim,Paris Freestyle,Urban,9,3,39
52,54,Dean Martin,Rudolph The Red Nosed Reindeer,Capitol,13,30,54
53,67,Gwen Stefani feat. Blake Shelton,You Make It Feel Like Christmas,Interscope,10,33,67
54,44,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,15,6,44
55,50,Nathan Evans,Wellerman,Polydor,48,1,50
56,NA,Kool Savas x Alies,King,Sony Music / Essah Media GmbH,1,56,0
57,45,Lil Nas X & Jack Harlow,Industry Baby,Columbia,22,9,45
58,48,Jason Derulo,Acapulco,Atlantic,13,19,48
59,74,Ava Max,Christmas Without You,Atlantic,7,28,74
60,NA,NGEE,Es ist wie es ist,Bra Musik,1,60,0
61,33,Eddin,I ke harru,Epic,2,33,33
62,40,Luciano [DE],SUV,Urban,3,16,40
63,62,Jaymes Young,Infinity,Atlantic,10,45,62
64,78,Katy Perry,Cozy Little Christmas,Capitol,6,47,78
65,84,Bing Crosby,White Christmas,Geffen Records,18,39,84
66,58,Coldplay x BTS,My Universe,Parlophone Label Group,13,13,58
67,69,Daryl Hall & John Oates,Jingle Bell Rock (Daryl's Version),RCA,12,30,69
68,82,Frank Sinatra,Jingle Bells,Capitol,9,44,82
69,81,Sarah Connor,The Christmas Song,Universal Domestic Polydor,3,69,81
70,79,Meghan Trainor,I'll Be Home,Epic,12,36,79
71,NA,KC Rebell & Mathea,Sanduhr,Rebell Army,1,71,0
72,87,The Ronettes,Sleigh Ride,Sony Music,7,55,87
73,59,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,32,1,59
74,91,"Natalie Cole, Nat ""King"" Cole & The London Symphony Orchestra",The Christmas Song (Chestnuts Roasting On An Open Fire),Capitol,5,50,91
75,96,Eagles,Please Come Home For Christmas,Elektra,7,42,96
76,61,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,17,20,61
77,93,Frank Sinatra,Santa Claus Is Coming To Town,Sony Music,9,48,93
78,63,Tinlicker & Helsloot,Because You Move Me,Kontor Records,27,14,63
79,90,Sarah Connor,Christmas In My Heart,X-Cell,18,4,90
80,NA,Cro,500 PS,Urban,1,80,0
81,66,Purple Disco Machine feat. Eyelar,Dopamine,Columbia,11,34,66
82,47,Apache 207,Kapitel IV Sport (2sad2disco),Four Music / TwoSides,4,10,47
83,56,Dardan & Nimo,B.I.B.O.,Hypnotize Entertainment,11,11,56
84,64,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,22,1,64
85,51,Capital Bra x Montez,Ein Jahr,Urban,5,4,51
86,70,Pashanim,Sommergewitter,Urban,26,1,70
87,65,Lil Nas X,Thats What I Want,Columbia,14,18,65
88,NA,Taylor Swift,Christmas Tree Farm,Taylor Swift Productions,1,88,0
89,75,The Weeknd,Save Your Tears,Republic Records,49,5,75
90,NA,Michael Bublé,Christmas (Baby Please Come Home),Reprise Records,2,78,0
91,72,BoyWithUke,Toxic,BoyWithUke,8,29,72
92,NA,Michael Bublé,White Christmas [2019],Reprise Records,3,54,0
93,76,Pajel,10von10,Epic / DOPE,19,5,76
94,86,ART [DE],Belgisches Viertel,23HOURS,17,13,86
95,NA,Boney M.,Mary's Boy Child / Oh My Lord,Sony Music,17,1,0
96,77,Milky Chance,Colorado,Muggelig Records GmbH,22,28,77
97,85,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,45,3,85
98,83,The Weeknd,Blinding Lights,Republic Records,108,1,83
99,NA,Frankie Goes To Hollywood,The Power Of Love,ZTT Records,30,4,0
100,NA,Alessia Cara,Make It To Christmas,EP Entertainment,1,100,0
