current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
38,35,Nathan Evans,Wellerman,Polydor,60,1,35
39,NA,Ayliva,Schmetterlinge,White Records,1,39,0
40,23,187 Strassenbande,187 Allstars '22,187 Strassenbande,3,3,23
41,41,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,12,28,41
42,50,Elley Duhé,Middle Of The Night,RCA,14,42,50
43,45,Lil Nas X & Jack Harlow,Industry Baby,Columbia,34,9,45
44,NA,LX,Wazabi Gang,187 Strassenbande,1,44,0
45,46,The Weeknd,Save Your Tears,Republic Records,60,5,46
46,47,Swedish House Mafia & The Weeknd,Moth To A Flame,Republic Records,19,14,47
47,51,Alle Farben feat. Kiddo,Alright,Warner Music Germany,13,37,51
48,43,Adele,Easy On Me,Columbia,22,1,43
49,48,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,33,1,48
50,38,Katja Krasavice,Onlyfans,Katja Krasavice,5,2,38
51,49,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,44,1,49
52,52,Gzuz,Späti,187 Strassenbande,22,4,52
53,NA,Alligatoah,Nicht adoptiert,Trailerpark,1,53,0
54,55,Tinlicker & Helsloot,Because You Move Me,Kontor Records,38,14,55
55,57,The Weeknd,Blinding Lights,Republic Records,119,1,57
56,44,Jnr Choi,To The Moon,Epic,7,24,44
57,56,Pashanim,Paris Freestyle,Urban,21,3,56
58,59,Pashanim,Sommergewitter,Urban,37,1,59
59,53,Topic x Robin Schulz x Nico Santos x Paul van Dyk,In Your Arms (For An Angel),Virgin Records,7,36,53
60,54,Art [DE],Belgisches Viertel,23HOURS,28,13,54
61,61,Coldplay x BTS,My Universe,Parlophone Label Group,25,13,61
62,58,Pascal Letoublon feat. Leony,Friendships (Lost My Love),Virgin Records,29,20,58
63,22,Capital Bra,Nur ein Song (I Need Some Sleep),Urban,2,22,22
64,62,Eminem,Without Me,Interscope,31,1,62
65,66,The Neighbourhood,Softcore,Columbia,10,45,66
66,67,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,56,3,67
67,60,Michael Patrick Kelly,Blurry Eyes,Columbia,11,45,60
68,72,Ed Sheeran,Overpass Graffiti,Atlantic,17,17,72
69,68,CKay feat. ElGrande Toto,Love Nwantiti (North African Remix),Warner Music International,27,6,68
70,63,Luna [DE],Hausflur,Four Music / Treppenhaus,3,56,63
71,NA,"01099 - Gustav, Zachi",Schnelle Brille,01099,1,71,0
72,69,Frank Ocean,Lost,Island,10,69,69
73,71,Purple Disco Machine feat. Eyelar,Dopamine,Columbia,22,34,71
74,70,Charlie Puth,Light Switch,Atlantic,4,70,70
75,93,Kamrad,I Believe,Kamrad,4,75,93
76,NA,Megan Thee Stallion & Dua Lipa,Sweetest Pie,300 Entertainment,1,76,0
77,77,Apache 207,Roller,Four Music / Two Sides,128,1,77
78,31,Schmyt x Cro,Alles anders (weniger im Arsch),GOLD LEAGUE / DIVISION Entertainment,2,31,31
79,79,Måneskin,Beggin',RCA,39,1,79
80,97,Endzone / TM,61 Grad,2Live Entertainment,17,25,97
81,87,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,89,2,87
82,90,atb x Topic x A7S,Your Love (9PM),Virgin Records,56,6,90
83,76,Dr. Dre feat. Snoop Dogg,Still D.R.E.,Universal,5,38,76
84,89,Tones And I,Dance Monkey,Bad Batch Records,121,1,89
85,85,BoyWithUke,Toxic,BoyWithUke,19,29,85
86,83,Tiësto,The Business,Atlantic,67,3,83
87,100,Laurell,Habit,FFMM GmbH,29,31,100
88,78,Kool Savas x Alies,King,Sony Music / Essah Media GmbH,12,27,78
89,NA,The Neighbourhood,Sweater Weather,Columbia,9,81,0
90,NA,Doja Cat,Woman,RCA,24,18,0
91,92,Eminem,Lose Yourself,Interscope,34,2,92
92,NA,T-Low,Crashen,Spinnup,18,27,0
93,88,Pajel feat. O.G.,Nie verstehen,Epic / DOPE,4,25,88
94,99,Gabry Ponte x LUM!X x Prezioso,Thunder,Spinnin' Records,11,79,99
95,NA,Daft Punk feat. Pharrell Williams,Get Lucky,Columbia,56,1,0
96,NA,Tate McRae,She's All I Wanna Be,RCA,3,62,0
97,80,Milky Chance,Colorado,Muggelig Records GmbH,33,28,80
98,NA,Avaion,Pieces,RCA,7,76,0
99,NA,Alesso & Katy Perry,When I'm Gone,10:22 PM,1,99,0
100,NA,George Ezra,Anyone For You (Tiger Lily),Columbia,1,100,0
