current,last_week,artist,title,label,weeks_in_charts,peak_in_charts,last_week_fill
41,59,Ed Sheeran feat. Lil Baby,2step,Atlantic,5,41,59
42,NA,Dardan x Omar,Prime,Hypnotize Entertainment,1,42,0
43,39,Elley Duhé,Middle Of The Night,RCA,24,31,39
44,NA,Capo,Himalaya,Capo Distribution,1,44,0
45,40,Jason Derulo,Acapulco,Atlantic,35,18,40
46,57,Imanbek & BYOR,Belly Dancer,Musical Freedom,5,46,57
47,44,RAF Camora feat. Bonez MC,Blaues Licht,Indipendenza,43,1,44
48,26,Dardan x RAF Camora,Obsessed,Hypnotize Entertainment,3,8,26
49,55,Kamrad,I Believe,Kamrad,14,49,55
50,58,Pashanim,Sommergewitter,Urban,47,1,58
51,NA,Azet,Gotat,KMN Gang,1,51,0
52,53,Nathan Evans,Wellerman,Polydor,70,1,53
53,46,Lil Nas X,Thats What I Want,Columbia,35,11,46
54,68,Felix Jaehn & The Stickmen Project feat. Calum Scott,Rain In Ibiza,Virgin Records,3,54,68
55,49,Montez,Auf & ab,Universal Domestic Vertigo,43,1,49
56,47,T-Low,Crashen,Spinnup,24,27,47
57,60,Shouse,Won't Forget You,Hell Beach,10,36,60
58,56,Rammstein,Zeit,Rammstein,11,1,56
59,43,Luude feat. Colin Hay,Down Under,Sweat It Out,19,9,43
60,45,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,Parlophone Label Group,7,45,45
61,71,Endzone / TM,61 Grad,2Live Entertainment,27,25,71
62,61,Tate McRae,She's All I Wanna Be,RCA,13,61,61
63,NA,Kalim,Doty,Urban,1,63,0
64,66,Rammstein,Zick zack,Rammstein,7,1,66
65,64,Glockenbach x ClockClock,Brooklyn,Wefor,21,26,64
66,62,A1 x J1 & Tion Wayne,Night Away (Dance),EMI,10,46,62
67,65,The Weeknd,Save Your Tears,Republic Records,70,5,65
68,50,Måneskin,Supermodel,RCA,2,50,50
69,67,Robin Schulz & Dennis Lloyd,Young Right Now,Warner Music Germany,22,28,67
70,63,OneRepublic,Sunshine,Interscope,6,63,63
71,52,SDP & 257ers,Scheiße baut sich nicht von alleine,Nur Musik ist schöner,4,52,52
72,22,Kalush Orchestra,Stefania,Columbia,2,22,22
73,NA,Loredana,Pinky Promises,Loredana,1,73,0
74,74,Pajel,10von10,Epic / DOPE,40,2,74
75,NA,LX + Olexesh,Gib mir was ab,187 Strassenbande,1,75,0
76,70,Sido,Mit Dir,Urban,27,3,70
77,69,01099 - Cro,Glücklich,01099,9,16,69
78,77,The Weeknd,Blinding Lights,Republic Records,129,1,77
79,80,Cro,Easy,BMG,49,2,80
80,81,Shawn Mendes,When You're Gone,Island,8,37,81
81,54,Post Malone feat. Roddy Ricch,Cooped Up,Mercury,2,54,54
82,76,Lil Nas X & Jack Harlow,Industry Baby,Columbia,44,9,76
83,78,Olivia Rodrigo,Good 4 U,Olivia Rodrigo,54,1,78
84,25,Mero & Murda,Konum Gizli,Urban,2,25,25
85,84,Riton x Nightcrawlers feat. Mufasa & Hypeman,Friday (Dopamine Re-Edit),Columbia,66,3,84
86,73,Silva,Jumper,Urban,8,44,73
87,83,Tinlicker & Helsloot,Because You Move Me,Kontor Records,48,14,83
88,91,1986zig,Kopf aus,Good Kid Records/VENTURA Records,17,3,91
89,82,SDP x Montez,Wie viele Lieder muss ich noch schreiben?,Nur Musik ist schöner,13,15,82
90,87,Kummer feat. Fred Rabe,Der letzte Song (Alles wird gut),Eklat Tonträger,28,1,87
91,NA,Rammstein,Dicke Titten,Rammstein,1,91,0
92,NA,Monet192 / Fourty / Nael,Da,Warner Music Germany,1,92,0
93,92,Cro,Traum,BMG,49,1,92
94,89,George Ezra,Anyone For You (Tiger Lily),Columbia,11,79,89
95,97,Macklemore & Ryan Lewis feat. Ray Dalton,Can't Hold Us,Macklemore,98,2,97
96,94,Apache 207,Roller,Four Music / Two Sides,138,1,94
97,NA,"01099 - Gustav, Zachi",Durstlöscher,01099,25,17,0
98,86,Rammstein,Angst,Rammstein,4,12,86
99,93,Topic x Robin Schulz x Nico Santos x Paul van Dyk,In Your Arms (For An Angel),Virgin Records,16,36,93
100,NA,Ion Miles / BHZ,Top auf,Sony Music / BHZ,1,100,0
